date,Alabama,Alaska,Arizona,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,GUAM,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NEW YORK CITY,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,PUERTO RICO,Rhode Island,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
5/25/2020,516,1,222,107,1848,89,405,258,115,879,532,1,0,58,1713,339,327,260,0,622,35,535,596,202,1387,273,179,0,221,102,48,938,83,641,5920,742,39,566,169,22,451,71,0,82,23,462,623,84,6,1615,237,11,307,5
5/26/2020,548,2,222,151,2175,277,430,29,109,509,350,3,0,15,1178,363,126,0,380,245,0,736,422,223,504,313,124,0,264,110,34,672,104,502,731,176,0,529,114,18,780,64,145,238,67,358,589,74,5,907,116,72,279,7
5/27/2020,457,1,479,97,2247,492,0,75,72,379,709,1,2,32,1111,359,654,119,126,443,80,1286,527,504,0,328,201,6,357,115,55,864,122,462,894,488,17,433,77,71,625,73,143,207,57,352,1361,157,4,1152,225,45,599,10
5/28/2020,467,13,501,261,2717,126,271,65,86,0,838,1,3,38,1527,631,228,0,107,305,37,1279,675,406,1067,418,181,8,285,112,100,557,112,685,781,784,42,476,53,48,693,89,141,165,83,381,1855,322,3,1132,358,36,512,16
5/29/2020,593,5,702,239,2189,492,203,186,46,1196,626,0,3,34,1622,490,371,382,280,0,56,1027,617,607,0,440,122,12,393,125,106,1659,129,603,0,1076,39,651,134,45,680,161,141,343,73,414,1230,292,1,1078,307,37,733,15
5/30/2020,327,4,790,236,2992,485,260,76,179,915,738,0,0,36,1462,653,288,0,240,775,43,763,789,263,1319,271,167,0,251,145,53,764,131,624,855,1185,34,468,42,54,511,71,184,263,94,484,1332,259,2,996,278,17,523,7
5/31/2020,596,26,681,240,3705,280,179,108,84,735,729,3,0,0,1343,363,308,0,0,234,24,549,664,513,358,251,185,10,196,115,106,837,65,558,5662,916,23,479,0,58,356,58,109,467,33,439,1949,256,4,791,353,21,173,5
6/1/2020,193,7,187,190,2423,199,539,79,56,651,889,0,1,67,974,256,146,292,342,536,28,848,3840,135,0,269,180,8,244,78,34,473,111,480,0,674,48,471,67,59,612,97,63,287,41,550,593,157,2,841,275,18,140,7
6/2/2020,333,20,1127,375,2304,211,239,27,29,586,578,2,1,27,1614,407,317,0,139,405,41,807,358,199,300,301,248,2,266,142,64,627,224,716,5731,626,21,429,80,33,511,62,121,267,33,834,1688,252,5,666,180,28,374,2
6/3/2020,80,18,973,249,2377,272,112,34,130,1292,723,2,1,57,982,475,93,159,225,276,0,876,429,304,362,238,192,14,255,121,46,523,116,550,0,888,33,379,155,64,537,88,107,236,95,447,1703,384,2,951,327,21,483,3
6/4/2020,231,8,530,358,2120,300,148,27,104,1408,942,0,6,64,929,384,696,0,295,429,28,912,471,206,403,0,290,0,251,139,81,462,213,514,513,1190,27,490,125,75,443,485,106,354,85,299,1649,278,35,676,245,25,492,6
6/5/2020,314,11,1579,226,3094,255,221,72,79,1292,799,0,8,57,1156,482,342,223,272,427,36,712,494,5298,1228,209,196,1,262,195,77,806,319,541,510,1289,39,476,113,96,701,112,116,448,30,401,1693,237,2,865,264,17,357,12
6/6/2020,658,12,1119,450,3115,233,358,97,70,1253,583,0,1,28,975,419,332,0,310,497,88,491,575,444,385,501,189,0,164,175,66,557,128,537,5688,1370,71,353,101,92,506,295,0,463,90,558,1940,687,18,1284,429,17,322,6
6/7/2020,446,8,1438,325,2796,153,150,30,63,1170,524,0,1,0,867,400,110,0,0,330,0,431,304,430,338,498,111,8,91,189,24,271,140,323,444,921,45,365,0,146,351,70,0,370,71,313,1425,178,18,570,307,8,264,8
6/8/2020,930,19,789,314,2507,182,124,48,57,962,648,1,6,50,1382,226,400,257,189,234,18,500,190,288,299,0,181,0,118,156,36,333,122,318,330,938,19,361,151,114,493,61,201,514,33,568,638,312,12,487,312,17,203,13
6/9/2020,0,10,618,340,2170,164,87,36,85,1070,808,0,4,31,797,410,249,0,232,562,18,561,263,297,346,715,179,6,131,225,53,299,43,343,425,676,21,325,91,66,410,139,49,428,52,630,1637,275,9,439,313,18,270,10
6/10/2020,578,20,1556,288,2702,152,168,51,63,1331,804,3,6,40,625,304,366,162,175,418,61,732,267,184,447,0,274,7,142,134,46,550,145,249,382,1011,40,413,55,72,467,167,65,531,81,302,2504,344,10,470,288,14,285,10
6/11/2020,845,17,1412,448,3090,148,114,66,52,1677,1101,0,15,42,766,411,370,0,62,442,0,416,511,267,0,0,203,12,290,253,31,470,117,337,440,1310,39,429,160,177,686,0,106,682,61,477,1826,381,15,564,137,24,333,29
6/12/2020,865,15,1654,731,2702,175,228,56,65,1885,963,0,17,51,732,398,375,235,221,523,54,692,392,223,479,865,195,15,198,261,42,348,159,385,0,1768,36,420,118,140,463,184,85,729,77,588,2097,360,10,658,392,32,2796,18
6/13/2020,1658,29,1540,548,3660,195,305,35,55,2248,1043,0,5,46,673,397,369,0,279,1288,36,396,336,164,377,0,225,0,120,286,48,439,95,377,476,1429,42,424,144,158,0,154,0,785,91,415,2331,395,6,637,367,25,309,23
6/14/2020,919,7,1233,406,3212,113,94,76,58,2061,852,3,8,0,672,366,209,0,0,336,53,331,208,218,521,451,0,21,92,209,19,278,102,309,284,1444,22,300,591,101,659,200,0,840,65,891,1843,285,2,380,296,16,264,10
6/15/2020,426,3,1014,416,2597,169,147,63,32,1738,851,1,3,63,473,521,151,372,202,553,9,377,87,31,189,353,379,3,126,124,27,222,122,239,443,983,21,428,20,184,362,61,146,583,30,728,1254,357,1,445,324,32,185,19
6/16/2020,199,12,2392,274,2108,143,114,41,19,2740,870,2,5,78,623,356,102,0,182,534,0,560,195,184,414,489,225,18,180,361,19,323,88,299,5456,751,23,434,186,278,335,52,71,612,38,670,4098,315,2,444,373,19,309,10
6/17/2020,415,20,1827,415,3455,231,80,56,29,2548,1094,4,18,92,546,227,282,262,166,928,17,260,266,228,0,0,211,0,195,202,72,277,132,217,284,1002,42,412,228,120,418,108,49,566,84,313,3129,398,0,463,253,35,290,25
6/18/2020,887,12,2519,322,4084,228,11,111,56,3178,1023,8,26,111,593,425,393,0,202,0,42,319,271,301,379,0,283,36,189,234,14,404,88,299,356,1335,27,700,260,148,526,84,56,992,59,686,3516,660,6,555,408,42,463,30
6/19/2020,803,15,3246,703,4317,286,117,0,49,3789,1267,22,12,128,831,308,421,378,257,0,60,408,228,299,792,0,293,32,176,421,0,389,107,386,299,1655,33,609,453,206,504,268,68,1083,49,1188,3454,627,9,650,409,50,310,29
6/20/2020,532,20,3109,511,3893,162,158,164,32,4027,1814,0,10,135,634,315,221,0,176,870,0,350,286,448,453,0,389,18,116,645,68,338,170,325,558,1549,25,531,352,178,464,62,0,1155,67,429,4430,574,3,551,624,32,442,6
6/21/2020,472,12,2592,419,4515,190,40,47,36,3469,885,0,4,0,658,362,461,0,120,393,19,297,125,166,307,0,415,1,103,274,26,308,135,279,245,1412,37,546,332,187,456,39,0,907,72,656,3866,425,12,471,455,43,293,18
6/22/2020,456,6,2196,522,4230,166,27,25,38,2908,1271,3,3,248,462,210,94,406,89,461,14,404,149,246,242,1646,138,17,147,330,14,273,129,257,332,805,25,729,483,146,0,121,122,1008,29,451,3280,310,4,529,190,28,251,33
6/23/2020,757,17,3593,595,5019,188,117,42,36,3256,1860,1,13,148,601,238,321,0,302,1356,23,330,229,240,294,611,434,32,135,464,13,319,144,282,286,854,7,590,214,191,1005,135,74,912,27,750,5489,525,1,520,516,22,289,24
6/24/2020,852,14,1795,697,7149,262,14,91,34,5440,1835,5,15,243,715,269,333,505,222,882,77,440,172,358,0,526,291,37,129,364,27,158,152,289,327,1724,42,632,0,170,579,57,73,1284,66,932,5551,525,20,432,483,36,466,28
6/25/2020,1146,24,3056,687,5349,324,81,37,31,4981,1743,16,16,220,894,515,552,0,254,938,0,338,226,434,853,1092,553,26,125,493,40,304,202,398,384,1024,31,892,1189,124,600,45,34,1125,60,799,5996,631,7,624,498,65,512,44
6/26/2020,988,20,3428,678,4890,317,65,90,26,8850,2076,0,6,283,910,485,428,568,242,1354,32,335,233,340,0,1015,493,23,178,387,0,388,216,434,315,1649,28,987,27,250,621,144,21,1313,56,1410,5707,665,7,677,488,36,563,42
6/27/2020,885,18,3593,570,5972,226,147,146,31,9518,1952,0,26,171,786,435,327,0,308,0,89,327,373,350,933,361,347,0,251,1104,33,289,211,339,348,1720,37,817,392,276,505,123,0,1604,91,728,5747,505,2,489,549,52,559,24
6/28/2020,1245,29,3857,508,4810,285,97,163,32,8475,2186,6,2,0,646,355,477,0,65,1467,30,477,224,267,0,675,314,67,124,821,76,309,190,300,222,1605,37,854,308,247,492,61,0,1381,55,0,5352,464,2,453,348,50,480,25
6/29/2020,853,21,625,439,5307,204,59,0,44,5238,2105,4,18,433,738,298,293,905,115,845,31,305,101,277,315,680,468,48,143,734,13,90,173,202,215,1349,44,737,302,144,618,215,103,1324,35,2125,4288,813,6,598,501,38,326,33
6/30/2020,861,36,4682,520,6367,204,152,134,35,5976,1976,10,7,365,724,366,165,0,277,1014,42,359,114,505,855,653,508,51,135,553,22,395,165,284,343,1196,37,743,240,171,636,72,49,1755,48,1212,6975,483,0,0,571,35,629,37
7/1/2020,917,38,4877,420,9740,314,58,229,38,6507,3011,13,20,253,828,358,511,547,218,2083,34,505,261,361,494,870,376,65,133,644,20,261,129,329,359,1862,39,1076,636,275,832,71,40,1520,62,1806,8076,640,2,416,611,74,563,27
7/2/2020,1130,39,3333,878,7538,323,74,0,25,10015,3545,6,28,223,0,435,751,0,237,1383,0,538,195,589,414,0,356,40,142,636,20,428,244,448,439,1639,42,1301,364,363,667,75,88,1782,67,1575,7915,535,17,532,716,74,584,36
7/3/2020,1754,46,4433,547,8040,260,71,192,45,9415,2811,0,24,401,1806,528,221,929,297,1728,69,380,290,0,0,1904,547,5,208,982,0,386,256,458,348,2102,65,1091,0,342,634,104,50,1831,85,1822,7555,650,11,658,627,73,622,32
7/4/2020,997,48,2695,587,6510,254,0,205,12,11372,2728,4,25,376,862,517,631,0,0,0,0,291,210,903,512,226,385,39,167,857,35,291,287,358,294,1419,57,926,1428,294,479,135,0,1854,50,1428,8258,431,0,1355,469,79,776,24
7/5/2020,2047,27,3536,605,5410,199,0,220,35,9986,2120,11,7,363,639,576,292,0,0,1937,26,272,136,360,433,357,221,82,102,843,40,369,193,294,207,1330,37,968,131,300,450,663,0,1461,35,1291,3449,498,13,354,651,130,533,28
7/6/2020,0,28,3352,439,11529,192,259,121,33,6300,1642,2,41,319,614,323,304,982,776,1101,17,492,163,328,564,0,420,0,117,491,17,209,251,271,312,1563,33,805,287,165,995,129,0,1533,42,724,5318,504,0,638,1087,107,490,41
7/7/2020,912,18,3653,259,6090,407,57,56,54,7218,3466,4,22,487,587,295,372,0,367,1936,20,465,201,631,0,957,773,122,155,883,18,267,220,316,198,1367,49,948,438,210,849,31,163,972,58,1359,10028,702,3,635,435,63,535,36
7/8/2020,1170,42,3520,734,11694,452,75,85,73,9882,3495,2,34,430,980,437,480,717,400,1888,26,586,264,651,1003,1377,575,95,224,567,20,161,290,403,391,1449,73,1277,856,214,719,117,50,1557,79,2472,9979,774,2,613,521,202,645,29
7/9/2020,2214,46,4057,806,7031,409,101,141,37,8891,2838,1,27,459,1018,512,734,0,326,1843,13,463,295,512,631,1031,795,103,198,552,21,231,234,309,317,2059,99,1150,679,369,1009,275,39,1782,94,1605,9782,574,16,943,640,119,800,34
7/10/2020,1341,51,4221,751,7798,666,78,106,64,11343,4623,2,41,500,1327,725,653,993,425,2642,0,557,213,622,804,0,662,24,154,1005,18,358,298,435,330,2007,84,1525,644,266,813,229,69,1728,65,1955,9765,909,11,851,637,157,889,16
7/11/2020,1401,62,3038,1061,8047,400,0,121,58,10274,3201,0,20,577,1195,779,751,0,451,2167,40,642,288,685,0,1665,472,84,221,718,33,331,224,423,328,2467,89,1358,1099,397,577,288,0,2280,53,1460,10351,642,0,888,0,163,981,49
7/12/2020,1640,94,2537,503,8460,322,0,0,46,15135,2571,0,20,397,954,533,524,0,268,1319,19,418,199,406,1201,393,310,164,174,1032,30,339,255,336,277,1909,91,1378,155,319,476,356,0,1949,45,954,8196,572,13,972,1438,98,797,23
7/13/2020,2003,60,1357,572,8358,329,223,90,59,12548,3790,0,22,500,883,425,358,1447,264,1705,8,733,230,422,398,862,447,2,227,850,14,224,263,307,270,1846,108,1261,467,268,929,113,175,1520,25,3314,5655,545,5,801,1101,69,505,41
7/14/2020,1718,40,4273,794,7346,444,20,81,40,9122,3573,1,28,316,707,648,321,0,570,2215,12,756,303,666,0,0,936,109,318,1088,23,393,223,597,369,1991,123,1142,521,367,994,256,0,2221,48,1514,10745,474,4,1084,547,94,967,48
7/15/2020,1805,52,3257,564,11126,469,106,64,80,10087,4102,1,19,727,1187,685,444,875,454,2089,20,648,217,1049,1177,2256,888,266,262,841,22,363,327,465,394,1816,103,1316,910,276,781,195,153,1856,80,2273,7307,468,13,904,742,150,848,34
7/16/2020,2030,62,3259,817,8544,571,114,223,50,13764,3676,0,23,688,1257,710,838,0,406,2280,38,707,234,926,666,1030,708,124,155,1447,26,223,297,384,334,2191,124,1290,1075,428,1032,546,71,1838,42,2479,10291,923,7,1002,1267,100,942,41
7/17/2020,2010,40,3910,648,9986,618,143,92,39,11362,4233,3,19,619,1427,733,590,1032,522,2179,8,835,298,754,457,1,868,24,227,1383,26,50,318,409,331,2082,115,1679,628,293,763,333,82,1977,95,2279,14916,805,9,940,754,126,929,43
7/18/2020,2081,62,2742,771,9199,444,0,0,79,10199,4743,1,28,550,1276,841,319,0,579,0,2,925,359,745,734,1810,958,105,120,1186,23,263,280,367,271,2486,112,1542,1521,347,786,610,0,1552,73,2517,10158,653,4,1057,959,139,1031,39
7/19/2020,1777,79,2359,695,9329,354,0,90,67,12411,3193,1,12,571,965,917,682,0,977,3116,65,554,296,530,0,1250,846,62,102,1288,15,0,235,204,319,1820,107,1110,209,430,711,398,0,2374,44,1779,7300,637,12,945,920,120,849,18
7/20/2020,1939,75,1559,699,6846,424,162,227,78,10287,2766,10,24,393,1173,635,501,1369,253,3186,0,860,255,527,1253,1635,530,88,264,948,46,180,244,235,0,1291,81,1236,316,268,1027,479,111,1459,37,1639,7404,402,10,996,797,100,727,61
7/21/2020,1476,92,3500,738,9231,493,41,46,88,9345,3732,1,17,556,955,710,249,0,646,1691,11,627,244,664,504,1547,1138,91,343,816,13,293,302,464,651,1863,160,1047,745,292,631,98,82,1892,76,2190,9305,564,6,1022,832,57,1161,51
7/22/2020,1460,91,1926,581,12807,639,127,132,102,9676,3547,2,54,500,1598,757,527,770,480,2771,15,664,287,671,760,982,1301,197,296,1136,33,389,311,355,360,2191,126,1527,1215,255,962,435,76,1705,58,2473,9879,606,0,844,672,262,747,50
7/23/2020,2458,60,2335,1013,12040,616,9,0,42,10171,4532,5,58,414,1624,929,635,0,607,2296,21,930,327,701,769,1610,1637,128,332,1263,23,242,335,423,157,1945,121,1444,680,319,1213,494,86,1564,66,2570,9507,635,11,1127,762,89,1086,59
7/24/2020,1792,57,3357,990,9718,666,544,278,78,12379,5023,0,70,528,1599,996,636,1005,784,2084,0,1288,338,641,801,1434,1652,210,356,0,57,458,312,393,529,2145,122,1560,1127,391,1054,573,76,2001,57,2091,8701,792,8,1245,815,145,1058,58
7/25/2020,1994,89,3740,732,10066,809,0,0,68,12115,3822,0,64,563,1426,922,400,0,833,0,57,694,289,550,0,1207,1357,95,221,1897,40,513,313,410,90,2114,140,1438,1012,388,800,603,0,1401,105,1718,6020,383,11,958,1025,126,988,41
7/26/2020,1164,186,1973,642,8259,547,0,231,63,9259,2740,9,28,350,1541,852,528,0,315,3840,18,1128,363,1039,1512,0,1218,39,223,1030,21,505,254,307,222,1645,110,889,3222,266,839,288,0,1191,90,3140,5810,438,4,1505,786,139,965,29
7/27/2020,1976,98,1813,824,6891,229,207,70,78,8854,3077,3,47,517,1231,535,355,1063,522,2343,6,648,289,512,478,653,1123,0,271,988,5,449,460,318,425,1685,155,1104,1399,330,1120,409,291,1218,49,2553,4267,413,2,922,686,94,601,45
7/28/2020,1260,107,2107,734,6000,749,94,126,87,9169,4399,2,110,528,1076,771,228,0,525,1121,28,761,256,785,666,2847,1773,286,268,1096,59,483,289,336,309,1805,86,1320,9,328,834,221,210,1692,48,2555,8342,422,3,999,884,119,783,69
7/29/2020,1252,68,2339,787,8755,482,463,87,54,9384,3567,3,123,457,1393,621,498,698,601,1735,22,892,502,1016,745,1775,1927,113,265,870,13,471,345,413,317,1826,74,1396,2070,305,860,511,75,1737,149,1778,9042,605,1,911,790,153,924,39
7/30/2020,2124,81,2525,791,10197,408,130,0,58,9854,4183,2,122,567,1772,954,759,0,659,1708,22,1169,414,807,772,0,2084,174,344,1149,31,204,252,465,286,2411,168,1733,1231,410,970,209,150,1726,44,2049,8800,316,1,984,808,96,1091,58
7/31/2020,1961,112,3212,752,8086,605,140,188,69,8925,4308,0,87,475,1980,901,543,942,765,1799,27,1019,514,793,724,2302,1489,11,445,1142,39,690,212,359,314,2018,133,1533,814,362,888,1091,72,1444,79,3088,8839,539,7,913,0,220,855,40
8/1/2020,1482,146,3012,662,6542,458,0,0,79,9591,3732,0,45,393,1639,968,399,0,572,0,21,909,428,758,759,0,935,116,180,994,30,369,196,441,199,1753,58,928,1313,324,0,539,0,1583,103,2225,9539,583,7,981,1738,93,1124,43
8/2/2020,2095,144,1445,637,9032,449,0,72,69,7047,3162,12,207,230,1467,735,511,0,462,3467,12,870,418,429,0,1244,582,112,311,1131,21,321,220,268,189,1362,125,944,492,280,654,380,0,1189,88,1443,0,379,5,1324,631,119,932,39
8/3/2020,1217,61,1030,787,5739,252,252,106,39,4758,2538,7,143,331,1298,576,353,1064,323,1099,5,710,199,613,1215,1074,1047,121,254,985,26,264,114,304,318,1388,148,932,289,269,565,533,224,1163,65,1009,11529,394,0,1145,543,119,411,40
8/4/2020,1186,53,1008,784,4526,426,48,241,85,5347,2742,14,171,559,1471,822,200,0,689,3615,17,572,546,801,617,0,1193,115,222,1001,33,356,210,430,349,1694,124,1143,224,333,854,327,144,1239,59,1805,9167,391,5,798,664,78,770,36
8/5/2020,972,55,1698,912,5295,594,115,69,45,5408,3888,8,149,473,1759,720,614,841,544,1482,5,579,440,718,861,1245,1241,164,311,645,26,357,226,335,286,1185,120,1199,1991,279,705,283,91,1282,89,1657,8706,552,5,818,705,108,939,39
8/6/2020,1773,35,1444,735,5258,448,20,0,75,7587,3364,14,201,692,1953,1040,703,0,513,1303,18,801,231,763,545,956,1062,151,332,851,23,374,207,370,401,2049,150,1166,911,247,807,752,130,1325,105,2252,7598,510,9,2015,833,118,875,35
8/7/2020,1892,52,1406,1011,8436,457,75,137,71,7653,4207,0,229,523,2103,1239,503,921,542,1500,11,775,417,814,916,2246,996,144,283,838,37,360,192,370,244,1582,181,1204,947,411,758,738,127,1422,98,2432,7039,461,3,1307,670,156,1043,42
8/8/2020,1869,77,1054,772,7371,431,0,73,64,8425,4422,0,151,573,2190,1033,421,0,962,0,16,922,420,721,797,0,0,64,141,887,39,368,150,377,320,1987,88,1294,887,374,813,697,0,1241,106,1803,6959,23,11,897,936,130,1185,13
8/9/2020,981,98,816,572,8373,336,0,59,100,6190,3162,7,140,176,1382,1041,503,0,224,2653,9,755,329,535,618,527,1548,65,187,812,13,344,200,267,248,1626,117,879,493,262,760,700,0,975,128,2127,4879,624,3,664,549,131,622,37
8/10/2020,1686,64,600,645,7751,379,247,0,54,4152,2676,16,120,429,1319,664,285,1092,272,562,0,585,275,580,323,476,1027,0,264,742,9,258,129,239,236,512,172,883,415,216,601,582,196,724,58,1202,4455,292,0,996,575,60,521,0
8/11/2020,831,46,1214,383,12500,402,117,65,89,5793,3754,15,199,495,1549,870,255,0,539,1164,19,541,392,907,0,644,981,272,334,547,21,444,199,393,370,1131,85,1095,841,286,828,671,119,971,50,1001,9803,393,16,775,504,121,767,31
8/12/2020,935,60,706,703,11645,315,22,268,63,8059,3767,28,353,538,1645,660,477,817,1152,1179,20,776,229,476,457,1081,1595,114,214,525,26,463,173,314,428,1308,201,1422,792,248,849,372,76,844,102,1478,6200,323,0,1102,551,133,531,13
8/13/2020,771,82,1351,652,7085,373,76,0,65,6192,2816,25,232,498,1834,1043,530,0,741,1135,26,715,319,1167,1427,612,1267,136,416,586,34,656,171,299,327,1978,151,1178,805,278,991,682,111,935,82,2118,6755,433,6,1215,637,143,968,33
8/14/2020,752,110,927,626,7934,409,115,429,94,6105,3340,0,283,542,2296,1067,599,1338,612,1298,29,818,1826,868,690,944,1473,2,328,1099,43,570,173,360,0,1210,122,1131,879,313,829,567,115,932,127,1947,7018,473,17,915,800,123,1059,64
8/15/2020,1271,83,933,0,12614,300,0,55,41,6291,3336,0,219,304,1828,1044,858,0,632,0,24,519,0,1058,749,825,1127,118,253,859,16,278,142,352,719,1662,143,1117,1003,405,850,311,0,1041,94,1289,8245,314,8,938,746,183,866,44
8/16/2020,853,103,883,673,7873,338,0,85,61,3747,1889,56,174,183,1562,739,640,0,385,1181,29,503,394,477,554,381,1078,120,131,697,8,13,106,300,223,1400,60,613,0,726,660,754,0,615,156,1961,6204,306,6,730,576,107,699,59
8/17/2020,571,50,468,412,6469,194,370,0,53,2649,1957,19,134,282,1773,591,396,1282,376,567,16,520,249,490,0,1071,1148,68,191,660,16,312,92,173,188,431,135,775,1081,0,384,953,237,456,86,1036,7908,239,12,862,260,68,469,45
8/18/2020,1357,62,915,410,4636,261,0,107,52,3787,3226,22,261,384,1740,841,140,0,608,640,22,414,221,654,345,0,794,0,262,683,13,331,79,371,256,1336,186,861,796,225,735,221,120,719,83,1034,7282,298,3,736,543,99,709,32
8/19/2020,1117,67,637,729,6164,270,59,75,29,4080,2512,0,235,370,2295,489,311,723,627,778,18,580,352,688,1247,2242,1258,109,215,394,19,329,170,358,303,1218,274,958,868,194,570,209,103,739,123,2022,7024,475,3,863,425,70,710,67
8/20/2020,971,82,723,549,5920,329,118,52,55,4516,2939,168,230,424,1832,941,1253,0,700,918,32,670,313,527,825,0,1058,258,308,556,14,100,202,328,201,2050,232,1122,861,295,791,703,76,909,125,1375,5303,501,4,978,700,181,759,38
8/21/2020,1183,68,619,887,5585,356,87,61,60,4616,3369,0,280,249,2293,1040,473,966,639,899,31,624,431,0,0,1819,1231,2,278,893,21,290,144,423,217,2075,262,1043,1086,256,693,731,151,1058,193,1669,5021,327,4,1212,390,84,858,56
8/22/2020,900,89,996,547,6556,297,0,64,65,4260,2755,0,247,293,2356,1000,729,0,801,0,19,579,109,1426,1451,626,1293,160,154,637,21,419,207,386,295,1781,140,1119,1034,289,796,319,0,917,251,1239,5559,328,12,0,816,119,975,19
8/23/2020,1460,64,208,375,6777,250,0,47,56,3004,1812,140,169,191,1893,615,540,0,463,1223,21,567,0,764,714,511,818,114,109,532,15,258,94,293,184,1490,124,637,573,227,619,722,0,693,141,1854,4398,312,4,1558,417,87,479,36
8/24/2020,718,69,311,320,4946,208,492,20,49,2224,2441,77,215,217,1612,1660,356,1545,370,623,13,377,571,878,409,0,869,133,158,409,27,225,73,194,256,1389,229,849,402,218,426,102,280,563,149,667,2847,325,9,1006,359,40,414,24
8/25/2020,530,33,859,480,4480,459,29,24,45,2665,2494,0,275,395,1680,829,663,0,669,550,21,440,349,951,529,801,692,162,301,405,16,302,66,398,187,1446,238,844,818,236,561,24,70,937,80,813,6346,460,6,822,334,83,687,31
8/26/2020,2014,52,186,649,6004,194,180,0,38,2937,2603,248,306,315,2157,938,921,1536,662,1545,26,577,315,843,1154,1489,1426,0,379,258,9,285,197,306,232,1342,333,1089,809,180,501,639,82,605,66,1936,5407,357,5,1121,456,145,786,50
8/27/2020,1769,80,680,722,4430,349,130,0,72,3229,2819,8,263,342,1707,1145,3269,0,748,677,21,601,365,863,850,599,1512,144,374,553,35,307,188,476,311,2177,310,1244,836,190,620,605,135,505,623,1826,5600,297,9,1013,542,93,912,38
8/28/2020,1162,117,519,838,5329,430,145,373,57,3732,2678,47,310,262,2434,809,1344,1111,779,606,0,630,438,793,0,0,1418,134,335,624,22,358,122,366,255,1479,374,1296,820,293,835,562,94,1353,323,1636,4031,537,3,1217,598,191,864,41
8/29/2020,1704,90,629,795,4981,268,0,107,74,3132,2554,0,200,293,1880,1121,371,0,820,0,53,497,421,839,1974,735,1198,188,317,602,30,349,136,357,242,1723,0,1216,1282,239,843,298,0,1298,425,1465,4762,441,27,938,578,143,862,21
